"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SCFD1",832.751381349588,-0.433306946074689,0.0707813580749333,-6.12176649134035,9.25435794454783e-10,2.9323550052569e-07
"SCFD2",257.22008099033,-0.514377581701687,0.119018343517366,-4.32183448786307,1.54737249177325e-05,0.000328758516229003
"SCGB1C2",7.06860636923798,-0.779676139887727,0.313322139447283,-2.48841700514083,0.0128313182087841,0.0508658252892654
"SCLT1",2821.65429290219,-0.54991648447092,0.113685238935121,-4.83718457754001,1.31691128636459e-06,5.99064248039815e-05
"SCMH1",342.882371172198,-0.550202811554493,0.105310327867495,-5.22458549599027,1.74545666002562e-07,1.41312786334585e-05
"SCN1B",34.2443651631421,-0.801787556127134,0.18048446800357,-4.44241859145062,8.89532933318273e-06,0.000225176807830898
"SCNM1",244.945125095447,-0.244431946362418,0.0917561103910507,-2.66393099403065,0.00772334041588524,0.0349604803357485
"SCPEP1",265.363872337325,0.313392409888841,0.117899576143514,2.65813008103917,0.00785755582088253,0.0354370946935409
"SCRN1",288.402373970698,0.381371955403924,0.116844257346642,3.26393409538739,0.00109876720797849,0.00784504419123106
"SCX",2.35957008168161,-1.03594061135866,0.479550322677677,-2.1602333735785,0.0307546078056832,0.0976179934806298
"SCYL2",2031.44131889068,-0.452637223219231,0.0963394073527694,-4.69836005490249,2.62258794916267e-06,9.60117954775129e-05
"SDAD1",364.83541329863,0.245448009975732,0.095407407278767,2.57263054281065,0.0100928885086247,0.0426921628573391
"SDAD1P1",25.0730899406971,-0.466446841119565,0.157257227860303,-2.96613928317448,0.00301563883181201,0.0170108687695031
"SDC4",86.5096712250941,-0.579193905692479,0.162955274092555,-3.55431211979989,0.000378969172664258,0.00351574732722046
"SDCCAG8",211.943495557378,-0.312172633995019,0.0629851423727421,-4.95629004293744,7.18519320181807e-07,3.80979001586118e-05
"SDE2",566.217249733204,-0.381276768392541,0.129414620769025,-2.94616455333149,0.00321741186347278,0.01790720630736
"SDHAP1",73.1226956071616,-0.372820522264624,0.161374892471993,-2.31027588340193,0.0208728852201465,0.0732666833340736
"SDHC",440.158367837216,0.220342614346263,0.0610594218921782,3.60865870520941,0.000307784204499375,0.0030039607595802
"SDHD",332.821131765042,0.407855882096008,0.110773536683883,3.68188914343247,0.00023151208030942,0.00240905805088936
"SDK1",7.42403149735332,-0.68304786486986,0.301288276758615,-2.26709074849634,0.0233846826221529,0.0795570184779634
"SDK2",83.6044109666202,0.618061778969065,0.198160249716808,3.11899979865963,0.00181466085302471,0.0115277694977145
"SDPR",9190.65648718364,-0.721354951788827,0.14737069780337,-4.89483297928939,9.83892536697567e-07,4.88862388271496e-05
"SDSL",7.69560701293515,-0.722689193472953,0.251000822190246,-2.87923038325824,0.00398646999956794,0.0210769118676811
"SEC11A",298.487654173939,0.175526742373305,0.0711163443942051,2.46816317498468,0.0135808395900703,0.0531699483460527
"SEC11C",88.2410623963686,0.336534792699302,0.107826705252039,3.1210709064389,0.00180194640724412,0.0114787421394566
"SEC13",155.699310023649,0.225001371897469,0.0757991629147951,2.96838861070789,0.00299365583672827,0.0169180218226913
"SEC14L1",7178.74048232383,-0.475118508846387,0.136394399075703,-3.48341656304144,0.000495057408210061,0.00429354937559333
"SEC14L1P1",19.4938123778763,-0.927640744866888,0.279983399398626,-3.31319909272965,0.000922352972234771,0.00684059843572664
"SEC14L4",66.6936365968527,-0.931784427715326,0.259033915398659,-3.59715223499321,0.000321720207154447,0.00310944436769243
"SEC14L5",139.922682380498,-0.670815311519798,0.205647761257751,-3.26196262685799,0.00110643729680513,0.00789061103635418
"SEC16A",1247.07267258469,0.23294400293246,0.0610360072493461,3.81650133143261,0.000135357345227394,0.00160077045726451
"SEC22A",157.105806973495,-0.289565278409387,0.0761748575757385,-3.80132352884914,0.000143925227828485,0.00167987757583256
"SEC22B",1148.85905701991,-0.216030944253955,0.0609679568872149,-3.54335220144563,0.000395074690470447,0.00362309514045203
"SEC23B",300.356949309253,0.167381020595696,0.0666663546127143,2.51072706116998,0.0120482810887541,0.0486327256638693
"SEC24B",1254.93947423637,-0.232762863714203,0.086319001136441,-2.69654259954056,0.00700634353340253,0.0325072971616928
"SEC24C",554.152316635484,0.219464691587333,0.0717050355804456,3.06065940572773,0.00220850164368497,0.0133820782089161
"SEC24D",382.602609763361,0.172622418576567,0.0656063954700871,2.63118278850228,0.00850882580434868,0.0375450661782281
"SEC61A1",972.26872736535,0.213026287519759,0.059203391369654,3.59821088946858,0.000320413765807898,0.00310087634966696
"SEC61B",125.715476554631,0.293684289202861,0.10567390203276,2.77915628696871,0.00545002965147334,0.026823954187139
"SEC61G",58.1279272163231,0.221470860076249,0.0865562297351117,2.5586934730639,0.0105066337878847,0.0439742463570359
"SEC62",7519.01055200927,-0.72488820684394,0.183889114115025,-3.94198542057532,8.08098897873588e-05,0.00109039952607348
"SECISBP2",1077.92492507052,-0.317571910189243,0.0999761786091863,-3.17647578260271,0.00149076235710304,0.00995900785126854
"SEH1L",227.159742581298,0.191072398267129,0.0798330144570282,2.39340076992805,0.0166929960676789,0.0621397370329759
"SEL1L",1269.82580970768,0.168843932286552,0.0717195943870818,2.35422319004308,0.0185614625118028,0.067282555826807
"SELENBP1",3124.25814686562,-1.00350305563973,0.23019445993793,-4.35937101140627,1.30436809891036e-05,0.000291829609219629
"SELK",635.82833321913,-0.606577262858706,0.196307620256873,-3.08993233204592,0.00200202101633405,0.0124007894297901
"SELP",707.874439810269,-0.863901128048656,0.165166177048227,-5.23049660340811,1.69055283007892e-07,1.38700803174957e-05
"SEMA3B",9.00354503486713,-0.591003690012693,0.263795182789562,-2.2403884853506,0.0250657131675926,0.0837102810456145
"SEMA6B",15.5965117123993,-1.23647817291018,0.412502908010445,-2.99750171186398,0.00272202329981283,0.0157312403157108
"SEMA7A",65.7983648529621,-0.597251122358824,0.151794801245704,-3.93459537123462,8.3336972942971e-05,0.00111311275396443
"SENCR",73.8316835852725,-0.724592799427915,0.143294748335352,-5.05665984165834,4.26663274756019e-07,2.65803988592072e-05
"SENP1",551.630410794682,-0.325421478274814,0.0723685460185409,-4.49672538939004,6.90080219599303e-06,0.000184873094399358
"SENP5",803.196999656605,-0.195306416132908,0.0637994128428388,-3.06125726601934,0.00220409623555946,0.0133662861672803
"SENP6",2308.79898694958,-0.220119984769939,0.0625734164753887,-3.51778753932218,0.000435160616808588,0.00392798713934589
"SENP7",845.156195667631,-0.155833882608617,0.0682301373608892,-2.28394502248128,0.0223747621905911,0.0771633288682084
"SEP15",913.034006360183,0.257715784156296,0.102458449646369,2.51531996673571,0.0118924398401408,0.0481938829949521
"SEPHS1",164.038347490071,0.32653945330901,0.0730233723643385,4.47171149094283,7.759606778235e-06,0.000201705874639891
"SEPHS2",302.937937694047,0.237823301211763,0.087765929519843,2.70974514270932,0.0067334925458041,0.0314480625176081
"SEPP1",18.1771836683886,-0.559371312536762,0.226689975537511,-2.46756086682007,0.0136037091430767,0.0532246599312091
"SEPSECS",316.512484048304,-0.394344182775461,0.0876307729097953,-4.50006509906501,6.79326550104702e-06,0.000182791556922756
"SEPSECS-AS1",76.6743355761255,-0.760440478096761,0.157411096327277,-4.83092041056439,1.35903326379322e-06,6.09841548704857e-05
"SEPT10",31.1659665605725,0.318564602443763,0.142701544726733,2.23238370021712,0.0255896141680556,0.0849344356330265
"SEPT11",785.904425678753,-0.309121137964612,0.0990336814117223,-3.12137379483524,0.00180009386550628,0.0114709171498871
"SEPT4",34.6405395914814,-0.686241958413878,0.190545330743424,-3.6014629995732,0.000316431463062029,0.00306813350053335
"SEPT5",536.059394425016,-0.793829494293497,0.179505992561458,-4.42230079879764,9.76553711302518e-06,0.000239294721417569
"SEPT7-AS1",18.5093249369129,-0.551722733986631,0.129724024155994,-4.25304979225113,2.10878663463011e-05,0.000408290360373425
"SEPT7P2",87.2744851507689,-0.375191125078843,0.149565478297798,-2.50854093704567,0.0121230919999738,0.0488164296177737
"SEPT9",2922.21052035451,0.24461229170764,0.0615459529165288,3.97446590906462,7.05373642653725e-05,0.000991840612447603
"SERF2",5891.56626571571,-0.611884718034031,0.135686248152045,-4.50955587885647,6.49634820889548e-06,0.000177031723098544
"SERINC2",38.9624538015044,-0.659738686913496,0.240016036730368,-2.74872752629709,0.00598270964096568,0.0287526772441598
"SERINC3",1633.10740882209,-0.255370330002353,0.0900437474372465,-2.83606954697578,0.00456724992252489,0.023446066781051
