"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CELF3",9.10131575572324,-0.832368508845766,0.334548961123897,-2.48803196413904,0.0128452187526055,0.0508660698632589
"CELF6",7.78039218432381,-0.576165253800136,0.375112657470344,-1.53597923803914,0.124543472490815,0.267131975554268
"CELSR1",30.9667803610959,0.27780644881556,0.179391153176485,1.54860729693985,0.121476150757388,0.262398765705133
"CELSR2",49.1650962036209,0.189281449521606,0.106579514158834,1.77596464963729,0.0757387439034531,0.185887638282273
"CELSR3",24.3748062034178,0.163508908902301,0.217216935342661,0.752744755579784,0.451603309870361,0.634329381595651
"CEMIP",8.31873999814008,-0.492103950297795,0.271447493441741,-1.8128881724355,0.0698490708279525,0.175510831785085
"CENPA",4.87849591816358,-0.331010165241019,0.229086997388701,-1.4449103136106,0.148483078984797,0.302637769535243
"CENPB",203.870049690011,0.276195721689486,0.0921256646048504,2.99803233848197,0.00271728838479546,0.0157088159596637
"CENPBD1",34.3517358524721,0.163921519274865,0.166762426523324,0.982964344500814,0.325624987447377,0.514260053628873
"CENPBD1P1",204.217303252777,-0.482107185976256,0.109950722350817,-4.38475687715818,1.16115389295487e-05,0.000270237511346847
"CENPC",794.550513104867,-0.408365476964738,0.11049519155223,-3.69577599919094,0.000219216189559404,0.00231804092734334
"CENPCP1",2.08294005216262,-0.0340704144940442,0.416766196198307,-0.0817494672188641,0.934845940816863,0.966006459632342
"CENPE",548.845938871966,-0.604584636945883,0.161488588742456,-3.74382265430582,0.000181241600835587,0.00202360761856404
"CENPF",257.69308338351,-0.560063484783789,0.138186317720973,-4.05295903400996,5.05738609921597e-05,0.000772607163186959
"CENPH",147.483665150402,-0.671426337746455,0.144004766429672,-4.66252857036063,3.12347707608569e-06,0.000107095637508028
"CENPI",199.75628233605,-0.695885402399463,0.171869943711678,-4.04890690816104,5.14574061690193e-05,0.000782851167693904
"CENPJ",87.3007832510028,-0.314996690544311,0.102030483689279,-3.08728018484745,0.00201997104469096,0.0124615736352234
"CENPK",589.416405814611,-0.677892580599911,0.127473184911782,-5.31792298960012,1.04958472012224e-07,1.03705741862401e-05
"CENPL",50.3295701446218,-0.31418623205976,0.112206789559619,-2.80006435700421,0.00510924192314577,0.0254948813639894
"CENPM",2.7467696037473,0.0786903379143987,0.296477153240476,0.265417881460066,0.790687562582586,0.885242523615155
"CENPN",44.4653987780925,-0.417136046749262,0.11606301151986,-3.59404810616933,0.000325579683552191,0.00313600808402629
"CENPO",47.3911833613287,-0.229662677005747,0.145000711067563,-1.58387276389794,0.113222676499367,0.249504714765709
"CENPP",54.4008231017634,-0.073729292742462,0.142054514916933,-0.519021115137211,0.603746016749563,0.758299776827909
"CENPQ",31.0008432477969,-0.155678246975487,0.152162464830704,-1.02310544948582,0.306257990643399,0.494921081882187
"CENPT",126.284869624771,-0.365231707532358,0.154864496180924,-2.35839534909066,0.018354134072303,0.0667548537464446
"CENPU",78.7866434911745,-0.574897971041085,0.124300273573249,-4.62507406069628,3.74464575796637e-06,0.000121519431333616
"CENPV",14.5141454534949,-0.367487689908388,0.150614515703308,-2.43992212963254,0.0146904281645465,0.0565049578920125
"CENPW",4.22370570660269,0.269013941878149,0.233481416695113,1.15218566721922,0.249244786093442,0.432591766865545
"CEP104",257.795791375198,-0.0903803136899325,0.0649540674280696,-1.39144963923961,0.164089120940322,0.325355983269151
"CEP112",7.70221326128866,-0.115342481582046,0.238714844985131,-0.483181017038261,0.628967212744373,0.776459960758789
"CEP120",667.977084548669,-0.0593787880347646,0.0744877785069629,-0.797161483735402,0.425357252013583,0.610005117245855
"CEP128",218.529539911177,-0.429165995153815,0.0979688983749194,-4.38063510228961,1.18333894644843e-05,0.000273208582384789
"CEP131",19.8020391562092,-0.137746940623983,0.13143895950668,-1.04799171524926,0.294642423930524,0.482687129827928
"CEP135",570.501340344701,-0.36023660772735,0.076402140525067,-4.71500674263385,2.41702745180449e-06,9.06533275699245e-05
"CEP152",128.790124220936,-0.425884408558428,0.07633667079388,-5.57902780052299,2.41866586650066e-08,3.67357366070654e-06
"CEP162",523.021824638706,-0.481072620895104,0.109576160128229,-4.39030369682729,1.13192460467407e-05,0.000266016756837596
"CEP164",128.701882764136,-0.0283153454755787,0.116875247127776,-0.242269823349528,0.808571094829706,0.895661477956744
"CEP170",738.566129725936,-0.206360989496867,0.077669259484503,-2.65691975005944,0.00788582123149211,0.0355296941878799
"CEP170B",9.4799102770323,0.13510591346015,0.199394288714098,0.6775816615985,0.498036976729562,0.675293164994532
"CEP170P1",11.3021492798333,-0.326033287168738,0.189988412829881,-1.71606932397858,0.0861493549878684,0.204475377239706
"CEP19",47.9898510320311,-0.213120779872594,0.26437306102304,-0.806136521807039,0.420164135182263,0.605534541748716
"CEP192",1660.03433951368,-0.540609954922983,0.0897994876688012,-6.02018974670393,1.74212726083499e-09,4.92566381532699e-07
"CEP250",183.639291336631,4.31411408134686e-05,0.112363769954679,0.000383941735230754,0.999693658824738,0.99974061411989
"CEP290",301.484323502278,-0.325002228288268,0.0840633753706965,-3.86615725165801,0.000110563663546164,0.0013795037678689
"CEP295",842.799904551458,-0.483050646121101,0.0863325045744468,-5.59523494079283,2.20323210420693e-08,3.459190798787e-06
"CEP350",2514.86996879313,-0.0117994660460432,0.04516528190846,-0.261250800337261,0.793899104939041,0.886868261807205
"CEP41",83.7184229585442,0.0404232009300955,0.109098790392589,0.370519240265028,0.710995643401642,0.833759439410118
"CEP44",259.818162316241,-0.428221679041819,0.0628586257236955,-6.81245690804842,9.59458012995729e-12,8.81645968141776e-09
"CEP55",9.01849984328387,-0.318043534958145,0.20996952130842,-1.51471286392551,0.129845135274475,0.275045400654023
"CEP57",566.269924074048,-0.15321576510936,0.0733291311116406,-2.08942561825934,0.0366694271327812,0.11081766671454
"CEP57L1",433.4392276602,-0.534738339300958,0.13723341434277,-3.89656077466186,9.75683323136746e-05,0.00125042594927525
