"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TAS2R31",19.0376237934592,0.491091538423209,0.293134097814431,1.67531359225939,0.0938727199791199,0.367143044790293
"TAS2R4",14.9057661771759,0.531405938551184,0.366063096256998,1.45167853297647,0.146591010990117,0.451530986772524
"TAS2R41",5.67973959037985,0.538535406538246,0.422770901687687,1.27382325601982,0.202726061272268,0.518110500278355
"TAS2R43",13.7341472196473,-0.377399148392609,0.495307873472437,-0.761948615407202,0.446090672921784,0.727932747904609
"TAS2R46",16.9207024976669,0.59253603071809,0.298761825353788,1.98330569849886,0.0473332932722509,0.26688242121108
"TAS2R5",4.20323785537756,0.550002043879128,0.399441336609215,1.3769282081519,0.168534445003296,0.477759450340038
"TAS2R50",4.91281146660144,0.372171169275707,0.370896852824244,1.00343577046222,0.315650652469185,0.625771790773666
"TAS2R60",7.92170228681017,0.444921761250949,0.391581241177953,1.1362182721331,0.255865225174492,0.56964934127006
"TAS2R62P",4.31335116585596,0.185733419823129,0.417890444974649,0.444454813592103,0.656713791266923,0.857709484121842
"TAS2R63P",11.5085440035582,0.48857061206909,0.304448639614711,1.6047718678835,0.108544019187394,0.39259420535326
"TAS2R64P",32.483203708763,-0.25263284032405,0.497970488342686,-0.507324924344103,0.611926853109418,0.833350056535498
"TAS2R6P",3.38185100223245,0.247872089434207,0.484593850983192,0.51150481775883,0.608997615756014,0.83105004884743
"TASP1",86.3970746112399,0.0796588642137749,0.0902031019257283,0.883105597403564,0.377179220186283,0.674943775281529
"TATDN1",64.9600086926682,-0.136629423025052,0.0982841625020072,-1.3901468918989,0.164484276479778,0.474153842039046
"TATDN2",482.122146019608,-0.0914747847773101,0.0733399660158001,-1.24727061855473,0.212298286888547,0.528352949828991
"TATDN3",96.530717400306,-0.00737524795180604,0.0791227589140666,-0.0932127247966179,0.925734565477493,0.975023914808008
"TAX1BP1",2310.18650714425,0.157000167316774,0.130753026817045,1.2007383013508,0.229852731796937,0.545191718403686
"TAX1BP3",194.639767794584,0.398278466103785,0.139517462692686,2.85468541655656,0.00430794769017648,0.100703945914423
"TAZ",88.7402552485078,0.270084252707007,0.117586375128427,2.29690091570577,0.0216244227484038,0.189199431638578
"TBC1D1",1019.8861751525,0.127121208046755,0.0886140557314736,1.43454903398134,0.151415646795008,0.45706722498869
"TBC1D10A",168.201146541495,0.0330638798627082,0.0883612453079822,0.374189835684913,0.708263085580188,0.882331975089846
"TBC1D10B",293.419538159839,0.147982575080962,0.0730259966114539,2.02643691216329,0.0427200315655673,0.254307974641173
"TBC1D10C",306.074079121064,0.194503465171255,0.111343172640032,1.74688272805084,0.0806576824384092,0.344740192771755
"TBC1D12",79.2752929385344,-0.16344474047514,0.104827109188707,-1.55918389565538,0.118952861349518,0.408560717658396
"TBC1D13",171.606580604385,0.0453530080512889,0.0605154621578198,0.749444958926558,0.453589061612107,0.732819715875057
"TBC1D14",1111.01008368014,0.139371086991865,0.10470341258024,1.33110357683,0.183154932220606,0.49524443252365
"TBC1D15",928.953045204886,0.0565148516206564,0.0980145636072606,0.576596472409024,0.564212082752206,0.803066109758738
"TBC1D16",17.3172291088608,-0.195545450427996,0.1850543506806,-1.05669199188677,0.290652180974266,0.604256887949913
"TBC1D17",289.598180085932,0.369094373266523,0.104287876984624,3.539187717101,0.000401360334229932,0.0363591297649833
"TBC1D19",44.9700314260408,0.176739138542159,0.165258864621595,1.06946843031296,0.284858646838203,0.59983682526948
"TBC1D2",172.172003550252,0.271962737823637,0.113455092532791,2.3970959059862,0.0165255976514303,0.169482041752807
"TBC1D20",490.161114895816,0.0917739891011407,0.0441851911196723,2.0770304886218,0.0377987453358069,0.240271621575037
"TBC1D22A",354.591530825418,0.0123423776804568,0.0746042312384861,0.165438038507522,0.868599215754594,0.950316186442766
"TBC1D22B",1183.95269544759,0.253893681284124,0.1906945303655,1.3314156457319,0.183052284126433,0.49524443252365
