"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FGF2",36.2029194008204,0.725574975782475,0.24336129584156,2.98147235481052,0.00286865945620349,0.0864664923236989
"FHDC1",132.942588676412,1.1741079906664,0.247231354745903,4.74902542953383,2.04399242773677e-06,0.00240714174906467
"FHL1",587.792595505073,0.47951434474551,0.156145385474991,3.07094790721375,0.00213380375320827,0.0751463846539177
"FLCN",246.756066269776,0.601292388615922,0.123664641130352,4.86228224268336,1.16040003381722e-06,0.00186349696339829
"FN1",14.271391870628,2.04620972774234,0.448843605347738,4.5588479001657,5.14350042122392e-06,0.00395043195395307
"FSTL3",12.5049632413515,0.750380915933425,0.238504177076352,3.1461961175347,0.00165409050480211,0.0655145936487205
"FZD3",83.3144271853529,-0.288890175302733,0.0986294588188552,-2.92904552820587,0.00340004616917683,0.091358514040202
"GAB3",387.749587221123,0.22753201761425,0.0789310561684094,2.88266784532544,0.00394322995390906,0.0971508467723899
"GADD45A",152.797586003624,0.503410836144507,0.156664781566815,3.21329932043348,0.00131219461090444,0.0598723109931138
"GALNS",154.191786737966,0.375822886795436,0.12300042553134,3.05546005367011,0.00224715535104943,0.0762422318084309
"GALNT14",18.8397108634791,1.63771216539407,0.391199485955921,4.18638629187411,2.83430820430377e-05,0.00794731022682954
"GAS2L1",232.819690668201,0.534588839823371,0.170639952991614,3.13284685357152,0.00173119744996768,0.0670853315394884
"GATSL2",75.2053661148382,0.703936526336107,0.24247291607397,2.90315527908841,0.0036942341977476,0.0945777494249441
"GCA",974.797109230183,0.747980251717847,0.230098055783025,3.25070218073972,0.00115120381703513,0.0571236388424874
"GCNT2",223.222360252538,0.439611606328106,0.133077497753549,3.30342555089394,0.000955113265803108,0.053061385699092
"GCSAML",85.9159472618858,0.509142732727032,0.175844997112115,2.89540641524429,0.00378667920681087,0.0955595545547343
"GDF15",3.37605687689375,2.40997915073742,0.560847098986317,4.29703417400794,1.73098517252213e-05,0.00650592618566029
"GDI1",992.298037837583,0.353204507081189,0.0864142215215458,4.08734234784634,4.36342994662953e-05,0.0103359880644151
"GFI1B",540.663205282158,0.511459524099584,0.160520451829618,3.18625769034382,0.00144126161480245,0.0615552074338733
"GJB6",7.7213952972515,1.13443598828872,0.377247617452603,3.00713890772618,0.00263719226115463,0.0825045103123043
"GJC2",4.1649221014427,0.991002502252926,0.286293409840369,3.46149253943878,0.000537189009084124,0.0411671649953314
"GLDC",4.37855086814485,1.03508948041522,0.342490282907644,3.02224481123263,0.00250907538381893,0.0807337279693286
"GLO1",298.570199891032,-0.382751860228366,0.116594129236554,-3.28277129161291,0.00102792024759033,0.0550248823444947
"GLTSCR2",1077.49282113922,-0.30394935420593,0.104381639504976,-2.91190438900359,0.00359232575370717,0.0934586663317188
"GNAO1",75.996268438673,0.406313927342653,0.141175037310162,2.87808620478691,0.0040009579083453,0.0977550780787271
"GNE",188.36955415706,-0.29203032618023,0.0840023014177671,-3.47645625478618,0.000508087108774201,0.0399855829762719
"GP1BB",477.412531915623,0.756123111732134,0.204475520755886,3.69786617457664,0.000217419454545042,0.028877553868708
"GP6",218.74963482451,0.549572276812011,0.179828855598341,3.05608504810549,0.0022424763782994,0.0762422318084309
"GPATCH11",183.696296863981,-0.330997752024798,0.110271047142891,-3.00167415292506,0.00268499408848794,0.0836515354023622
"GPR141",83.8302758387777,0.745505878455342,0.208621195123898,3.57349059386125,0.000352253902614281,0.0344399202006291
